id,description,asking_price,annual_revenue,ebitda,sde
bc509f2e-d49d-4ccc-b67d-ce46dfa7553c,"\u00ae presents an SBA Pre-Qualified Cosmetic Beauty Brand offering an attractive line of Premium-Grade Lip Care products. Sold at appealingly competitive pricing, this has helped the company jump ahead of competitors and develop strong brand loyalty among their loyal customer base, which has resulted in a 27% Repeat Customer Rate.Since this business has been pre-qualified for SBA financing, it allows a Qualified Buyer to place as little as 10% down and amortize the balance of the SBA loan over a 10-year period, all at market-leading interest rates. This allows for a much faster ROI for a buyer.The company has achieved significant growth in the past three years, with a particularly vibrant 68.5% YoY increase in sales from 2022 to 2023 and the Trailing 12 Months Profit is already 56% ahead of 2023. Their customer base is primarily made up of women, who have been attracted to the unique, high-quality formulas using pollen extract.Those buyers have given the brand rave reviews, which are helping to fuel the expansion of this company\u2019s sales. That includes high praise for the multiple seasonal flavors each lip balm is offered in, and the charming honey pot containers used for the packaging \u2026 something that has contributed to the gift-ability of these products year around. The company has demonstrated great skill at merging quality products with an engaging package design.Here are a few KPIs for this business:\u2022 56% TTM vs 2023 Net Profit Growth Rate\u2022 27% Repeat Customer Rate\u2022 14.9% Net Profit margin\u2022 71K TikTok Followers\u2022 77.5K Instagram Followers\u2022 680,000+ Email Subscribers\u2022 70,000 SMS Subscribers\u2022 Unique Packaging\u2022 Minimal Inventory Expenses\u2022 Low SKU Count\u2022 3PL Fulfillment ManagementWith its well-established brand recognition, customers are coming back for more. The brand\u2019s expanding customer base is being driven by a smart marketing campaign. Their social media posts have brought the company 77,000+ followers on Instagram and 71,000+ on TikTik, while nearly 700,000 customers have become email subscribers, and 70,000+ SMS subscribers to their text messages. This has enabled the company to continuously expand its outreach to new buyers, and while enjoying revenue spikes as high as $108k in a single day when new flavors get launched.The new owner gets a streamlined, automated operation that enables the seller to work as little as 5 hours per week while an experienced team of contractors handles fulfillment and customer service. This is also a business with solid growth opportunities that include expanding marketing, adding more products to the array, building a wholesale channel, and international expansion.Contact \u00ae today to learn more about this investment opportunity. WC 3545",4865000,9301162,1390062,1390062
956a23df-6fff-46f9-a886-3219213c39f3,"Dreaming of becoming the go to cosmetic and beauty supply store in Charlotte. This beauty supply has a variety of products to choose from. complete beauty care from head to toe, hair supplies, full lines of hair care products, full cosmetic lines including nails, and skin care treatments,. Synthetic and human hair packs, bundles and wigs. Great place for extensions, caps, and much more in store. The store has been one of the go to locations for fashion and the latest trends in hair styles and products in Charlotte. Very little competition in the area The addition of digital marketing would greatly increase sales.",107000,125500,56676,56676
c420ab3f-588e-4dcb-977b-2d47b1aaca08,"This well-established and profitable pet services business is family owned and operated.  Includes indoor and outdoor boarding kennel and cattery on 2 acres in excellent Midwest location.  With over 50 years in the business, they have developed boarding care and extra services that have consistently exceeded the expectations of their customers and their pets.  Additional services include grooming, as well as retail products to round out their family pet care services.  Real estate is available for purchase or lease.",450000,600044,193239,193239
6bfd2eff-5f65-4ae3-87ca-e8d0808fe26b,"Turnkey Commercial Tree Service with Equipment & SBA Financing Available
Established commercial tree service company with strong contracts servicing upscale HOA communities, condo associations, golf courses, shopping centers, and other commercial properties. Consistent repeat business and an excellent industry reputation.
Pre-approved for SBA financing, making this an attractive opportunity for qualified buyers.
Fully licensed and insured with a trained, experienced crew already in place. The sale includes a well-maintained fleet of commercial equipment:
4 trucks (including a bucket truck)
3 commercial chippers
2 stump grinders
Full inventory of professional tools
All equipment is housed in a secure commercial facility with additional dry storage via an on-site shipping container.
The business currently has additional capacity and is primed for expansion. A motivated owner could significantly grow revenue by pursuing high-end residential tree services while maintaining the strong commercial client base.",1495000,null,582341,null
76d1740f-289a-4b06-88b7-10ab8ac73283,"With the main hub based in the desirable Atlanta suburbs, there is a second business operating in the Birmingham AL market. The seller has created a solid infrastructure to leverage the management of both locations.
                            
This business tackles household “to do’s”, handyman repairs and maintenance challenges assisting happy and loyal customers with enhancing their homes and small businesses. Work is performed by professional technicians who are prompt, efficient and dependable. A wide range is services such as carpentry, drywall, light plumbing and electrical, tile and flooring, painting, decks and fences, gutter repair, and smaller non- construction jobs.                            
Key Highlights:",678503,2145638,180934,180934
c2080be7-2acd-471c-97d7-11c6a68c1f5d,"6 AM License grandfathered in 4COP liquor license included in price! Welcome to SUNNY South Florida! Let's party it up! It is 5 5-star rated by the people, has a full liquor bar, a hookah lounge, and a café. Friendly, happy staff in place & ready to serve & entertain the Customers at its Best! Let's Go Dance, Listen to Music, Drink Responsibly, Hookah it up, Socialize, Meet new Friends, Create MEMORIES WITH FRIENDS & family! Free Parking-Huge Lot. Also available: RENT out the Place for your VENUE for the night or multiple nights! Contact Soon before others do!",799000,808260,240203,240203
ba074a0d-109d-4754-9404-02923db04abe,"Re-Bath offers a turnkey opportunity for a new buyer, with established systems, a proven business model, and a strong brand reputation in the home remodeling industry. With an existing customer base, supplier relationships, and streamlined operations in place, a new owner can step in and focus on growth rather than building from scratch. Re-Bath is a leading bathroom remodeling franchise specializing in full-service renovations, offering everything from tub and shower updates to complete bathroom transformations. Founded in 1978, the brand has grown into one of the largest and most recognized names in the industry.",2450000,2604000,579000,579000
0421916f-1cd9-4ef8-ac88-7f43e8c32018,"Imagine owning a pool care business that practically runs itself while you enjoy consistent profits year-round. This isn't just another service company - it's your ticket to financial freedom in sunny.

You'll love how this business has already done the hard work for you. With an established customer base of loyal clients who trust you with their residential and commercial pools, you're stepping into guaranteed monthly revenue from day one. Think apartments, hotels, and homeowners who depend on your reliable service.

What makes this opportunity special? You're getting a tech-savvy operation with proprietary software that streamlines everything - no more juggling schedules or losing track of clients. The current owner has earned industry awards for performance and growth, proving this business works.

Running from home means your overhead stays low while your profits stay high. You'll handle pool cleaning, equipment repairs, and renovations - multiple income streams that keep money flowing in every season. And here's the exciting part: there's still untapped market potential waiting for someone with your vision.

As the owner, you'll focus on what matters most - growing through smart marketing and managing your team. No more getting your hands dirty unless you want to. Your customers already love the affordable, top-quality service, so you're inheriting a reputation that took years to build.

This is more than buying a business - you're investing in a lifestyle where you control your schedule, serve your community, and watch your investment grow. Ready to dive in?",168900,548316,152334,null
8181fc44-aaf6-4ef8-acf6-b0dd522c8014,"This a network chain of 4 Dunkin Donuts Stores for sale. The stores are fully staffed and equipped with many upgrades. The equipment is in very good working condition. The stores offer great earning potential, well established loyal customers and a great community. The owner of the Company operates this Chain Absentee, and has an excellent management staff in place. Dunkin' Donuts is the largest coffee and baked goods chain in the world and sells more coffee, donuts and bagels than any other quick service restaurant in America.",2500000,3800000,570000,null
ca6d1530-1550-4f30-8789-4cdd72f37cc1,"Business + Property + 44 Years of Goodwill
                    
Located on a major highway just 5 miles from downtown DeLand and 20 miles from Daytona Beach, this graphic design and promotional products business is a rare opportunity to own both the business and the commercial property it operates from. Key Highlights: Facilities Overview: What Makes It Stand Out:",695000,200000,50000,50000
2a0b171b-ffd2-4772-85af-bf11d43a5748,"Turnkey Liquor Store for Sale – Suffolk County, MA - Opportunity for Huge Growth
Asking Price: $350,000
Gross Revenue: ~$575,000
Square Footage: 1,100 sq. ft.
Rent: $4500/month
Lease Term: 3 years remaining + 5 year option

Business Description
Turnkey, fully renovated liquor store located on busy Boston main throughway. This 1,100 sq. ft. store offers an excellent layout, and modern fixtures making it easy and convenient for customers.

The current owner purchased the store two years ago and completed a full renovation, including installing all new equipment. The store features a 15-door cooler ideal for beer, wine, and beverage sales. Every piece of equipment is in excellent, like-new condition, allowing a new owner to step in with confidence and minimal additional investment.

Despite generating approximately $575,000 in annual gross revenue, the store is under-managed due to the owner’s personal circumstances, creating a significant opportunity for a hands-on owner-operator or seasoned buyer to take it to the next level.

Growth Opportunities
This business has substantial room for expansion, including:
• Expanding lottery
• Bringing in ATM services
• Expanding tobacco and accessory offerings
• Increasing non-alcoholic beverages and soft drinks
• More active marketing and community engagement

With its prime location, strong foundation, and untapped potential, this is an exceptional opportunity for the right buyer.

Highlights
Recently Completely renovated

All equipment new and well-maintained

15-door cooler


8-year lease in place at $4500/month

Ideal for owner-operator or experienced liquor store owner",350000,550000,54100,null
0aab7893-7e05-4f22-bcd6-109328ec57e1,"Duran Advisors presents this plumbing company for sale in the New Orleans metro area. This company has been in business for over a decade. It currently resides in a leased space in a centralized location. The business is an ideal company for a buyer looking to enter the industry and create a platform. It would work well as a strategic acquisition for an existing plumbing company looking to grow through acquisition. This company is not affiliated with any franchise, making it a suitable fit for a buyer looking to establish a new franchise.

The business offers residential plumbing services, from dripping faucets to under-slab repairs. It also renovates and services commercial companies. The owner works full-time in the business and wants to sell for personal reasons. However, the owner is flexible about the sale structure. He is ready to exit immediately or is willing to work as an employee in the business.

The leased space has been captured with a Matterport Virtual Reality 3-D scan. The Matterport virtual scan and a digital Confidential Information Memorandum (CIM) are available to fully disclosed buyers. 

2024 Sales:$573,162
2024 EBITDA: $122,221
Sellers' Discretionary Earnings 2024: $199,203

2025 EBITDA (Through 9/30/2025): $160,175
2025 Sellers' Discretionary Earnings (Through 9/30/2025): $216,425

Meet the owner, tour the building, and explore this turnkey opportunity. For serious inquiries, contact listing broker Joel F. Duran, CM&AA®, CM&AP®, CEPA®, CMSBB®.",null,573162,199202,null
588b6984-d940-49e4-99c4-83b57269e019,"The Asking Price for all routes, including 33 vehicles, is $1,175,000 in outright cash, plus $975,000 in estimated possible vehicle financing, plus $500,000 in seller financing (Total Purchase Price: $2,650,000).

FedEx Ground Routes for Sale: Well-established and highly profitable FedEx Ground routes.  All routes are contiguous, making load sharing among routes efficient.  Each business, which is comprised of multiple routes, comes with (1) truck and (1) experienced driver already in place for each route.  Business has seen double digit organic growth since inception.

Turnkey and a great opportunity for semi-absentee ownership with full time manager in place.  Clean books and financials, including maintenance records for vehicles.  This business is ready to generate cash flow on day one.  FedEx grows organically as package volume has shown consistent growth each year.  FedEx also provides yearly inflation-adjusted revenue enhancements.  Average annual growth of over 10%.

Business growth can be accelerated beyond organic growth rate through acquisition of additional routes.  Home Based.",2650000,3871273,1056393,null
8f1c6fce-0e21-4a7c-96b6-fb3ef837d884,"The Asking Price for all routes, including 16 vehicles, is $575,000 in outright cash, plus $475,000 in estimated possible vehicle financing, plus $250,000 in seller financing (Total Purchase Price: $1,300,000).

FedEx Ground Routes for Sale: Well-established and highly profitable FedEx Ground routes.  All routes are contiguous, making load sharing among routes efficient.  Each business, which is comprised of multiple routes, comes with (1) truck and (1) experienced driver already in place for each route.  Business has seen double digit organic growth since inception.

Turnkey and a great opportunity for semi-absentee ownership with full time manager in place.  Clean books and financials, including maintenance records for vehicles.  This business is ready to generate cash flow on day one.  FedEx grows organically as package volume has shown consistent growth each year.  FedEx also provides yearly inflation-adjusted revenue enhancements.  Average annual growth of over 10%.

Business growth can be accelerated beyond organic growth rate through acquisition of additional routes.  Home Based.",1300000,1903672,521316,null
38fe648f-59a3-4a16-856a-c7eeea0e81e8,"Beautifully maintained Shell-branded gas station and convenience store located in desirable Vero Beach, Florida. This turnkey operation offers diversified, high-margin revenue streams with strong monthly performance and minimal owner involvement thanks to full landlord responsibility for exterior maintenance. Ideal for an owner-operator or semi-absentee buyer seeking a stable, branded business in a prime coastal market.
Key Monthly Averages (Seller's Discretionary Figures):

Convenience store inside sales: $40,000
Fuel throughput: 73,000 gallons
Car wash revenue: $9,000
Lottery sales (commissions earned): $38,000
Kitchen rental income: $2,000
Other miscellaneous income: $500

Fuel Program Benefits:
Buyer receives 15¢ per gallon credit + 5¢ per gallon cash back on every gallon pumped – excellent built-in margins on high-volume fuel sales!
Expenses (Monthly):

Base rent: $5,800
Taxes & insurance: $3,035

Landlord Covers (Major Relief for Owner):
ALL exterior maintenance including: pumps, canopy, underground tanks, and full environmental compliance. Focus solely on inside operations, merchandising, staffing, and daily management—no capital outlays for major repairs or regulatory headaches!

Asking Price:
$400,000 for the business + inventory at value (approx. value to be confirmed via current count).
This is a proven, cash-flow-positive opportunity with multiple income sources for stability and growth potential (e.g., expanding food offerings or promotions). High-traffic Vero Beach location supports consistent customer flow. Financials, P&L statements, lease details, and site photos available to qualified buyers upon NDA.

Serious inquiries only—contact for more information, proof of funds required for detailed disclosure.",400000,null,183492,null
33518591-cda5-4b6f-9804-9e132f84ba81,"Well-established roofing and siding business that also offers windows, doors, and painting services.&nbsp;The crews are skilled and experienced subcontractors that have been with the company for several years. The business has excellent online reviews and a large book of referrals. This is a fantastic&nbsp;opportunity for someone with knowledge in this industry that has sales and marketing skills to continue its success. There are growth opportunities by expanding the geographical area in which it markets and advertising more. The office is in a prime location with great signage. The real estate is&nbsp;available at a separate price.&nbsp;*Seller will consider partial financing assistance for qualified buyer with terms to be negotiated.",335000,1266504,124541,124541
17fa6ddd-637e-47a8-957f-41d484c15629,"Highlights of Business
•	Business is well established (over 10 years) and well run with experienced, capable, dependable employees
•	On track for best sales year ever in 2025
•	Few employees needed to operate the business
•	Facility is in excellent condition, requiring no immediate upgrades or renovations
•	Prime location with very high visibility on one of the busiest streets in the city
•	Special 25 year financing on both business and real estate per SBA rules
•	Consistent high profitability
•	Established reputation 
•	Immediate profitability.  Take over one day, be profitable the next
•	Clean books and records
•	Seller will train
•	Seller will sell or lease the real estate, depending on buyer’s preference
•	Business qualifies for SBA financing, which means lower down payment and longer terms
•	Seller will sign a non-compete agreement

Operations 
The business provides automotive products and services for individuals and fleet operators.

Financial Recap
The seller of this business is representing that the Discretionary Earnings (also known as Normalized Cash Flow or Total Owner Benefit) of the business is $227,796 and they can prove it to a buyer and their accountant’s satisfaction.   This number is AFTER deducting $80,200 in estimated debt service on the purchase of the real estate, or the same amount for rent, if the buyer prefers to not buy the real estate.

The real estate is available through VR BUSINESS SALES' sister company, Professional Real Estate, LLC, and is priced at $850,000.  The real estate appraised for $845,000 in August 2024.

Discretionary Earnings is the amount of cash which a buyer would have had available to pay themselves a salary and to make payments on the loan taken out to purchase the business, had they owned the business and operated it no better nor worse than did the seller.

Through November of 2025 sales exceed 2024 sales for the same period by 5.8%.  
 
Summary
This is a fun-to-operate, well-run, well-established business with a great reputation and consistent profitability and which is priced  attractively for its historical Discretionary Earnings, so it will sell quickly.  Buyers who believe it might be a possible fit for them should not delay in taking the next step, which is to arrange to receive the full Confidential Business Review package of information on the business.",520000,1222681,227796,null
9cc8f385-042f-4566-911b-99b6a81183b3,"Great opportunity to own a leading home decor and furnishings business in South Florida. With nearly three decades in operation, the company specializes in high-quality, affordable, stylish home accessories, furniture, and decor. This business stands out in the market with its commitment to exceptional customer service, competitive pricing, and trend-forward product collections.
                            
$500,000 of inventory is included with asking price.                            
Business Highlights: Growth Potential: Financials: In 2020, the current seller inherited from his family, marking a pivotal moment in the company's history.
                    
The following year, the business reached a peak with sales totaling $4.2 million, showcasing its potential and robust market presence. Despite these achievements, the seller feels his passions lie elsewhere and is looking to pursue different interests. This transition opens a tremendous opportunity for the right buyer to leverage the company's well-established reputation, valuable industry relationships, and potential for expansion.                    
For an entrepreneur eager to guide this established enterprise to new heights, this company represents a remarkable investment opportunity in the flourishing home decor market.                    
Ideal for: Investors or companies looking to enter or expand in the home decor market with a well-established brand that offers scalability, a solid customer base, and a strategic position in a thriving market.                    
This business is an excellent opportunity for strategic buyers or investors seeking a foothold in the lucrative home décor and furnishings industry.",800000,2458322,360314,360314
d8dd0f43-5d0f-4352-ba23-36402fc9c71f,"The Asking Price for all routes, including 8 vehicles, is $150,000 in outright cash, plus $225,000 in estimated possible vehicle financing, plus $200,000 in seller financing (Total Purchase Price: $575,000).

FedEx Ground Routes for Sale: Well-established and highly profitable FedEx Ground routes.  All routes are contiguous, making load sharing among routes efficient.  Each business, which is comprised of multiple routes, comes with (1) truck and (1) experienced driver already in place for each route.  Business has seen double digit organic growth since inception.

Turnkey and a great opportunity for semi-absentee ownership with full time manager in place.  Clean books and financials, including maintenance records for vehicles.  This business is ready to generate cash flow on day one.  FedEx grows organically as package volume has shown consistent growth each year.  FedEx also provides yearly inflation-adjusted revenue enhancements.  Average annual growth of over 10%.

Business growth can be accelerated beyond organic growth rate through acquisition of additional routes.  Home Based.",575000,969794,243283,null
03effa9c-5b48-4ade-a7b0-6fc1bee14edd,"Description: An interior architectural and design firm known for its thoughtful approach to smart design solutions. The company has completed high-profile projects for offices, retail spaces, and notable restaurants and bars in the Southeast U.S. Key Aspects: Revenue and adjusted EBITDA grew at compound annual growth rates (CAGRs) of 29.0% and 107.4%, respectively, from 2020 to 2023 A diverse client base with no customer generating more than 13% of sales in 2023 Staff is comprised of experienced architects and designers with expertise in varied specialties The company has an esteemed reputation in which several publications and articles detail its most acclaimed projects Opportunities: Establish a dedicated marketing team to drive expansion of the companys market share in the Southeast and other regions Focus on preferred status with commercial office complexes to generate repeat revenue Leverage existing commercial interior architecture and design reputation with a focused expansion geographically to increase the total addressable market of the company Expand key services such as building measuring and point cloud modeling as additional revenue streams Headquartered: Southeast U.S. Current Markets: The company offers its services to corporate, commercial, and retail clients based in the Southeast U.S. Additional expansion has occurred, with projects taking place throughout the Northeast region of the U.S. Real Estate: The company operates from a 4,356 sq. ft. facility leased from an unrelated third party. The company has recently completed leasehold improvements to the space to accommodate its continued growth. Shareholder Ownership: The company is owned by two shareholders with the majority shareholder owning 67% and the minority shareholder owning 33%. Both shareholders are active in the day-to-day operation of the company. Both are open to exploring various deal structures after a transaction is completed.",null,5844744,1422441,null
088a1727-6252-4fc6-926f-fda8b6741604,"The Asking Price for all routes, including 12 vehicles, is $375,000 in outright cash, plus $375,000 in estimated possible vehicle financing, plus $150,000 in seller financing (Total Purchase Price: $900,000).

FedEx Ground Routes for Sale: Well-established and highly profitable FedEx Ground routes.  All routes are contiguous, making load sharing among routes efficient.  Each business, which is comprised of multiple routes, comes with (1) truck and (1) experienced driver already in place for each route.  Business has seen double digit organic growth since inception.

Turnkey and a great opportunity for semi-absentee ownership with full time manager in place.  Clean books and financials, including maintenance records for vehicles.  This business is ready to generate cash flow on day one.  FedEx grows organically as package volume has shown consistent growth each year.  FedEx also provides yearly inflation-adjusted revenue enhancements.  Average annual growth of over 10%.

Business growth can be accelerated beyond organic growth rate through acquisition of additional routes.  Home Based.",900000,1865371,350263,null
7696dabe-3587-4c91-9ed8-4aa62fdf7647,"TRANSWORLD BUSINESS ADVISORS OF HOUSTON. LISTING REF # 76931-341793Seller open to any reasonable offer! This fajita take out and delivery franchise opened in 2022 and is located in the Lubbock, Texas area. This franchise brand has been rated as a top food franchise by QSR Magazine, Fast Casual, and Market Watch! This is a unique opportunity to get into this franchise at a very low cost since the typical store costs more than $400,000 to open from scratch.This brand started in 2008 and has 30 locations open across the United States plus another 70 in the pipeline. The store atmosphere has a modern Tex Mex vibe and an efficient layout. Menu items include beef, chicken, and shrimp fajitas, enchiladas, quesadillas, flautas, salads, and accompanying side items such as rice, beans, queso, guacamole, and handmade tortillas. Don't forget your frozen margaritas and desserts too! Take out, delivery, and catering opportunities provide multiple revenue streams!The restaurant for sale has 1,850 sq ft and located in an area with excellent demographics, visibility, and traffic counts. The monthly rent (including CAM) is $3,281. Sales in 2024 were $539,746, up 18% from 2023. This business just became profitable in 2024, but is still growing with lots of potential. We are looking for a buyer that has restaurant and sales experience that can take this store to the next level!The listing price includes over $80,000 in FF&E, $200,000 in Leasehold Improvements, plus $3,000 in Inventory. There are 9 employees including a manager on staff. The owner will provide 2 weeks of training to ensure a smooth transition. Additional time is available upon request. The current owner has other business interests and can't dedicate enough time to grow this business.Increased marketing and sampling to nearby businesses, schools, and churches will help increase revenue going forward. There are also strong delivery, catering, and corporate opportunities in the area.",50000,539746,3221,3221
4cd7fcb8-eb33-43b5-939f-e1f9695c02f8,"A very profitable restaurant at a prime location along the Hwy 101 in South Oregon.Net cash flow to owner is approx. $360K.Small in size, and easy to operate.  New lease can be negotiated with longer terms.SBA Financing Available with 25% down or owner may carry with 50% down.Principal only with proof of fund.  NDA required.",900000,1100000,360000,360000
bccbd7eb-f75e-441e-8ff9-c8f93f9e3090,"Established, ""essential"" children's and family consignment shop carries brand name clothing and accessories at ""savings"" prices. All items are hand-selected, assuring customers of quality and value. After almost 8 years of upgrades and growth, current owner looking to return to ""grandma"" status and pass on the ongoing potential to new hands. The financial records are all in order and the business is profitable, with this year's sales reaching an all-time high. Priced for quick sale.",50000,252000,40000,null
b27a5063-5f3c-4f84-91ec-17f1bdfedaf5,"Offered at just $97,000, this charming Diner for Sale provides an authentic drug store fountain and grill experience, complete with home town ambiance and period decor! Located on the quaint but bustling Main Street of downtown Buchanan, Virginia, this popular, well-established restaurant is perfect for an entrepreneur looking to capture the nostalgia of a bygone era while profiting from their own successful business!Situated amongst historically significant buildings spanning the nineteenth century to the 1950's, this Diner for Sale is a go-to stop for locals, tourists, and travelers, and for those enjoying nearby outdoor adventures and paddling excursions on the Upper James River Blueway. The town is renowned for its hospitality, community events, and many seasonal festivals, and is noted as one of the top ten antiquing destinations in the U.S.! With limited local dining competition, this We Sell Restaurants exclusive offering puts you front and center to profit!At approximately 1,700 square feet, the rent is currently $500 per month, plus 1/2 of utility costs. There is seating for 60 patrons, with room to expand during the busy tourist season. This Diner for Sale, offered by We Sell Restautants, specializes in burgers, subs, and pizza, though an enterprising owner can expand the menu to include additional entrees, snacks, and (especially!) ice cream. Currently open just 30 hours per week, there is unparalleled opportunity to increase revenue and profit by extending operating hours. The landlord owns and maintains a portion of the installed kitchen equipment, allowing you to focus your attention and finances on growing the business!If you've been searching for a turnkey restaurant, ideal for a single owner/operator or a mom-and-pop team, your wait is over! Need financing? We have lenders offering secured and unsecured loans to qualified buyers, and can make an introduction today. Call now to learn more!By providing your phone number to We Sell Restaurants, you are agreeing to receive text notifications.",97000,127502,31129,31129
5d7e5f84-574d-4591-8778-865208cbc723,"Postal Connections 108 is located 4 suites down from Safeway and the largest liquor store in Central Oregon.   Our location in Bend, Oregon has seen a huge spike in new customers moving into new housing units in the area and an overall surge in construction and migration from California to the city.  Our franchise charges some of the lowest royalties in the industry at 4% of gross sales per month versus other similar franchisees like the UPS store that charge 8.5%.  We also have little oversight by the parent company, including how we set our rates.   Our store is a beautiful space for customers at the south end of town of Bend.  It is also highly efficient and custom designed  2 years ago with 1500 square feet of space, including several hundred private mail boxes that are currently 70-80% rented with room to add around 200 more.  The mailboxes alone currently generate $5-6,000 per month a 100% profit.  We designed the new space From scratch so that more mailboxes could be added as needed.  A new owner could easily get monthly mailbox revenue to $10,000 per month or higher within the next one to two years from he explosive growth of residential housing near the store in the last two years   We are selling the store for health reasons more than any other factor.   The store is well positioned to provide predictable income well into the future    We would provide thorough training on how to run the store before making any transition    We believe our store is fairly priced based on other similar stores on the market",275000,600000,56348,56348
ec596b8d-931f-4743-a0ce-487aab847c29,"NO BROKERS PLEASE! For sale is myfully upgraded Car wash with 100 feet tunnel and 5 self serve bays. fantastic google reviews and we provide complete detailing services as well. Car wash has been there for over 20 years. was acuired by me around 2021 and was completely upgraded with brand new equipments.The equipments used is Macneils which is state of the art with every option possible. It also supports monthly membership plans and option to purchase car washes with crypto as well. Sales are growing every month with the  tunnel doing around 1900-2000 cars per month and self serve revenue is around $2500 per week. 3 employee operation with area size of 2 acres, long lease in place with a very very cheap rent of $6000 per month. Total investment made for all equipmets etc was over 1.2 milllion dollars.Can accept part of payments in crypto/cars/watches also.",1400000,750000,350000,350000
bb6c488c-045c-4221-8124-4ec308e5c762,"Sunbelt Business Brokers of Dallas presents this successful carpet cleaning business for sale in north Metro Dallas, Texas. This business has been in operation for near two decades under the same ownership and has a loyal following of satisfied customers. This business services apartment complexes, residential and commercial businesses. This business is not a franchise. The sale includes includes 2 work vans. Perfect for an owner-operator and can be home-based too. The owner has other interests and is motivated to sell. Contact us now for more information. Sponsoring Broker: Aaron Comeaux, ------------. Real Estate Available: No
                
Real Estate Included: No Detailed Information:
                
Lender Prequalified: No                
SBA Prequalified: No                
Rent: $450.00                
Is Going Concern: Yes",300000,315000,75000,75000
49fd046e-0dd3-4702-8f77-d41c8e4ec147,"This well-established Outdoor Power Equipment and Service Business offers an exciting opportunity for a new owner to enter a thriving market. Located in a high-demand area, the business has served a large community an hour outside Kansas City for many years. The company is known for excellent customer service, quality products, and expert repairs. Seller projects YE 2024 revenue at $3M and cash flow at $250k.Business HighlightsEstablished Reputation: Known for reliable sales and service of various outdoor power equipment, including lawnmowers, snow blowers, chainsaws, trimmers, and more. Customers trust the business for both product purchases and expert repair services. Diverse Customer Base: The business serves residential and commercial clients, from homeowners and landscapers to municipalities and contractors, ensuring steady demand year-round.Comprehensive Services: In addition to retailing top-quality outdoor power equipment brands, the business offers repair and maintenance services, including seasonal tune-ups, parts replacements, and troubleshooting, which provides a recurring revenue stream.Prime Location: Situated in a prominent and accessible location with ample parking, the business benefits from foot traffic and repeat customers.Strong Vendor Relationships: The business has established strong relationships with key manufacturers and suppliers, ensuring access to premium products and parts at competitive prices.Experienced Staff: The current team of skilled technicians and customer service representatives is well-trained and capable, making the transition to new ownership seamless.Inventory Included: The sale includes a well-maintained inventory of power equipment, parts, tools, and accessories, providing immediate revenue potential.Financial Performance: The business has shown consistent year-over-year growth with a healthy profit margin. Financial records, including sales, expenses, and profit trends, are available for review.Real Estate: Real estate is available for purchase at $499,000. This will give the buyer a longer amortization period, increase annual net cash flow after bank debt service, and allow the buyer to build equity instead of leasing.Reason for Sale: The current owner is looking to retire and is motivated to find a new owner to continue the businesss success.This is a fantastic opportunity for anyone looking to enter the outdoor power equipment industry. It offers a loyal customer base, strong operational systems, and a reputable name in the market.  The business has been pre-approved for a loan to purchase the company for a buyer meeting lender criteria with a down payment of $100k+.",699000,300000,250000,250000
603491cf-e866-49f4-a1f9-7b1e3de90123,"**ACCEPTING OFFERS** Established in 2010 and headquartered in Metro NY, this well-regarded HVAC company provides commercial and residential and private client, service and installation throughout the 5 Boroughs. Known for its strong reputation and repeat business, the company generates new client opportunities primarily through referrals and longstanding relationships with General Contractors. The company services a broad mix of clients, with a focus on healthcare facilities, commercial buildings and private clients. It maintains many annual preventative maintenance contracts and is trusted for both scheduled and emergency service work. Included in the sale are assets, equipment, and inventory valued at approximately $225,000. The company operates out of a professionally managed office, with the owner actively overseeing project management and internal operations. This opportunity is ideal for a plumbing/mechanical contractor or construction company seeking to expand into HVAC services or bolster an existing division. Appropriate licensing will be required, including a contractors license, EPA certification, OSHA site safety training, and refrigerant handling certification. The owner is preparing for retirement and is committed to supporting a successful handover. January June 2025 Gross Revenue: $1,444,216 SDE: $571,662",null,3259827,975663,571662
